D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_12_892.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_12_892.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_12_892.jpg,0,0.4082556,0,17.27725
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_12_969.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_12_969.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_12_969.jpg,0,0.6398934,0,17.33047
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_049.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_049.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_049.jpg,0,0.8783355,0,17.70452
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_122.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_122.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_122.jpg,0,1,0,18.2128
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_204.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_204.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_204.jpg,0,1,0,18.57475
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_275.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_275.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_275.jpg,-0.05,1,0,19.25311
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_355.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_355.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_355.jpg,-0.25,1,0,19.75275
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_432.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_432.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_432.jpg,-0.45,1,0,20.22484
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_516.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_516.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_516.jpg,-0.6500001,1,0,20.45003
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_594.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_594.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_594.jpg,-0.8500001,1,0,20.71222
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_674.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_674.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_674.jpg,-1,1,0,20.80336
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_760.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_760.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_760.jpg,-1,1,0,21.10492
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_841.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_841.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_841.jpg,0,1,0,21.50713
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_13_927.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_13_927.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_13_927.jpg,0,1,0,21.82324
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_012.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_012.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_012.jpg,0,1,0,21.90745
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_097.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_097.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_097.jpg,0,1,0,22.44387
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_184.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_184.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_184.jpg,0,1,0,22.89362
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_271.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_271.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_271.jpg,0,1,0,23.21023
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_355.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_355.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_355.jpg,0,0.7457803,0,23.49245
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_423.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_423.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_423.jpg,0,0.5411167,0,23.62359
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_507.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_507.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_507.jpg,0,0.2884749,0,23.35145
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_593.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_593.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_593.jpg,0,0.02992895,0,22.96342
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_678.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_678.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_678.jpg,0,0,0,22.4027
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_764.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_764.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_764.jpg,0,0.1293525,0,21.75252
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_846.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_846.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_846.jpg,0,0.3761322,0,21.5009
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_919.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_919.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_919.jpg,-0.05,0.5953178,0,21.45694
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_14_988.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_14_988.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_14_988.jpg,-0.2,0.8015075,0,21.5769
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_063.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_063.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_063.jpg,-0.4,0.6776676,0,21.84729
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_133.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_133.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_133.jpg,-0.5500001,0.4677233,0,21.81081
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_213.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_213.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_213.jpg,-0.7500002,0.230708,0,21.5468
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_282.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_282.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_282.jpg,-0.9500002,0.02285991,0,21.03046
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_356.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_356.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_356.jpg,-1,0,0,20.52834
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_431.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_431.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_431.jpg,-1,0,0,19.98841
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_506.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_506.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_506.jpg,-1,0,0,19.54683
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_579.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_579.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_579.jpg,-1,0,0,19.18297
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_659.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_659.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_659.jpg,-1,0,0,18.93008
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_734.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_734.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_734.jpg,0,0,0,18.50009
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_805.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_805.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_805.jpg,0,0,0,18.05442
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_883.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_883.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_883.jpg,0,0,0,17.83667
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_15_952.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_15_952.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_15_952.jpg,0,0,0,17.76395
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_030.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_030.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_030.jpg,0,0,0,17.54306
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_100.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_100.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_100.jpg,0,0,0,17.57561
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_170.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_170.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_170.jpg,0.15,0,0,17.13055
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_244.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_244.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_244.jpg,0.35,0,0,17.12199
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_315.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_315.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_315.jpg,0.5000001,0,0,17.1791
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_383.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_383.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_383.jpg,0.7,0,0,17.15072
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_456.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_456.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_456.jpg,0.8500001,0,0,16.61109
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_526.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_526.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_526.jpg,1,0,0,16.54581
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_597.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_597.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_597.jpg,0,0,0,16.66044
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_668.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_668.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_668.jpg,0,0,0,16.69353
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_743.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_743.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_743.jpg,0,0.1709487,0,16.87259
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_814.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_814.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_814.jpg,0,0.3823713,0,16.90219
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_883.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_883.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_883.jpg,0,0.5900376,0,17.56648
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_16_951.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_16_951.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_16_951.jpg,0,0.7953837,0,18.19285
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_033.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_033.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_033.jpg,0,1,0,19.33449
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_101.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_101.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_101.jpg,0,1,0,20.18786
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_174.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_174.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_174.jpg,0,1,0,21.13525
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_248.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_248.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_248.jpg,0.1,1,0,22.22421
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_322.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_322.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_322.jpg,0.3,1,0,23.4696
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_395.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_395.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_395.jpg,0.45,1,0,24.03707
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_468.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_468.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_468.jpg,0.6500001,1,0,25.1396
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_542.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_542.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_542.jpg,0.8500001,0.8278282,0,25.96058
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_615.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_615.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_615.jpg,1,0.6093022,0,26.39454
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_690.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_690.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_690.jpg,1,0.3841111,0,26.75012
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_765.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_765.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_765.jpg,1,0.1601068,0,26.98759
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_839.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_839.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_839.jpg,0,0,0,27.15353
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_912.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_912.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_912.jpg,0,0,0,27.08291
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_17_987.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_17_987.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_17_987.jpg,0.05,0,0,27.16035
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_059.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_059.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_059.jpg,0.25,0,0,27.36938
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_131.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_131.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_131.jpg,0.4,0,0,27.35827
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_207.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_207.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_207.jpg,0,0,0,27.41785
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_278.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_278.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_278.jpg,0,0,0,27.51601
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_350.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_350.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_350.jpg,0,0,0,27.56495
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_425.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_425.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_425.jpg,0,0,0,27.62889
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_497.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_497.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_497.jpg,0,0,0,27.64541
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_572.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_572.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_572.jpg,0,0,0,27.60834
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_641.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_641.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_641.jpg,0,0,0,27.63368
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_714.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_714.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_714.jpg,0,0,0,27.51033
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_782.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_782.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_782.jpg,0,0,0,27.40086
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_851.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_851.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_851.jpg,0,0,0,27.32312
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_921.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_921.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_921.jpg,0,0,0,27.06823
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_18_989.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_18_989.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_18_989.jpg,0,0,0,26.88484
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_056.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_056.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_056.jpg,0,0,0,26.73479
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_125.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_125.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_125.jpg,0,0,0,26.4077
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_208.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_208.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_208.jpg,0,0.2489796,0,26.1757
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_276.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_276.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_276.jpg,0,0.451683,0,26.09919
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_344.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_344.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_344.jpg,0,0.6559047,0,26.16475
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_412.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_412.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_412.jpg,-0.1,0.8592444,0,26.38047
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_478.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_478.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_478.jpg,-0.25,1,0,26.69827
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_548.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_548.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_548.jpg,-0.45,1,0,27.06175
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_616.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_616.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_616.jpg,-0.6000001,1,0,27.282
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_683.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_683.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_683.jpg,-0.8000001,1,0,27.42116
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_752.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_752.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_752.jpg,-0.9500002,1,0,27.53764
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_823.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_823.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_823.jpg,-1,1,0,27.54322
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_906.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_906.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_906.jpg,0,1,0,27.79298
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_19_989.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_19_989.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_19_989.jpg,0,0.7528282,0,27.97909
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_20_072.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_20_072.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_20_072.jpg,0,0.5023249,0,27.86905
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_20_139.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_20_139.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_20_139.jpg,0,0.3989368,0,27.74981
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_20_212.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_20_212.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_20_212.jpg,0,0.617012,0,27.63824
D:\Unreal Projects\MyProject2\IMG\center_2020_05_07_05_51_20_292.jpg,D:\Unreal Projects\MyProject2\IMG\left_2020_05_07_05_51_20_292.jpg,D:\Unreal Projects\MyProject2\IMG\right_2020_05_07_05_51_20_292.jpg,0,0.855073,0,27.66026
